src,tgt,weight,transmitter,receptor
NSMR,URYDR,1,serotonin,ser-1
NSMR,URYVL,1,serotonin,ser-1
NSMR,URYVR,1,serotonin,ser-1
NSMR,VD01,1,serotonin,mod-1
NSMR,VD02,1,serotonin,mod-1
NSMR,VD03,1,serotonin,mod-1
NSMR,VD04,1,serotonin,mod-1
NSMR,VD05,1,serotonin,mod-1
NSMR,VD06,1,serotonin,mod-1
NSMR,VD07,1,serotonin,mod-1
NSMR,VD08,1,serotonin,mod-1
NSMR,VD09,1,serotonin,mod-1
NSMR,VD10,1,serotonin,mod-1
NSMR,VD11,1,serotonin,mod-1
NSMR,VD12,1,serotonin,mod-1
NSMR,VD13,1,serotonin,mod-1
PDEL,ADAL,1,dopamine,dop-5
PDEL,ADAR,1,dopamine,dop-5
PDEL,ADEL,1,dopamine,dop-2
PDEL,ADER,1,dopamine,dop-2
PDEL,ADFL,1,dopamine,dop-6
PDEL,ADFR,1,dopamine,dop-6
PDEL,AIML,1,dopamine,dop-5
PDEL,AIML,1,dopamine,lgc-53
PDEL,AIMR,1,dopamine,dop-5
PDEL,AIMR,1,dopamine,lgc-53
PDEL,AIYL,1,dopamine,dop-5
PDEL,AIYR,1,dopamine,dop-5
PDEL,ALML,1,dopamine,dop-1
PDEL,ALMR,1,dopamine,dop-1
PDEL,ALNL,1,dopamine,dop-1
PDEL,ALNR,1,dopamine,dop-1
PDEL,AS01,1,dopamine,dop-1
PDEL,AS01,1,dopamine,dop-3
PDEL,AS02,1,dopamine,dop-1
PDEL,AS02,1,dopamine,dop-3
PDEL,AS03,1,dopamine,dop-1
PDEL,AS03,1,dopamine,dop-3
PDEL,AS04,1,dopamine,dop-1
PDEL,AS04,1,dopamine,dop-3
PDEL,AS05,1,dopamine,dop-1
PDEL,AS05,1,dopamine,dop-3
PDEL,AS06,1,dopamine,dop-1
PDEL,AS06,1,dopamine,dop-3
PDEL,AS07,1,dopamine,dop-1
PDEL,AS07,1,dopamine,dop-3
PDEL,AS08,1,dopamine,dop-1
PDEL,AS08,1,dopamine,dop-3
PDEL,AS09,1,dopamine,dop-1
PDEL,AS09,1,dopamine,dop-3
PDEL,AS10,1,dopamine,dop-1
PDEL,AS10,1,dopamine,dop-3
PDEL,AS11,1,dopamine,dop-1
PDEL,AS11,1,dopamine,dop-3
PDEL,ASEL,1,dopamine,dop-3
PDEL,ASEL,1,dopamine,dop-5
PDEL,ASER,1,dopamine,dop-3
PDEL,ASER,1,dopamine,dop-5
PDEL,ASGL,1,dopamine,dop-4
PDEL,ASGR,1,dopamine,dop-4
PDEL,ASIL,1,dopamine,dop-6
PDEL,ASIR,1,dopamine,dop-6
PDEL,ASKL,1,dopamine,dop-3
PDEL,ASKR,1,dopamine,dop-3
PDEL,AUAL,1,dopamine,dop-1
PDEL,AUAR,1,dopamine,dop-1
PDEL,AVFL,1,dopamine,dop-6
PDEL,AVFL,1,dopamine,lgc-53
PDEL,AVFR,1,dopamine,dop-6
PDEL,AVFR,1,dopamine,lgc-53
PDEL,AVL,1,dopamine,dop-4
PDEL,AVM,1,dopamine,dop-1
PDEL,BDUL,1,dopamine,dop-5
PDEL,BDUR,1,dopamine,dop-5
PDEL,CANL,1,dopamine,dop-4
PDEL,CANL,1,dopamine,lgc-53
PDEL,CANR,1,dopamine,dop-4
PDEL,CANR,1,dopamine,lgc-53
PDEL,CEPDL,1,dopamine,dop-2
PDEL,CEPDR,1,dopamine,dop-2
PDEL,CEPVL,1,dopamine,dop-2
PDEL,CEPVR,1,dopamine,dop-2
PDEL,DA01,1,dopamine,dop-1
PDEL,DA01,1,dopamine,dop-3
PDEL,DA02,1,dopamine,dop-1
PDEL,DA02,1,dopamine,dop-3
PDEL,DA03,1,dopamine,dop-1
PDEL,DA03,1,dopamine,dop-3
PDEL,DA04,1,dopamine,dop-1
PDEL,DA04,1,dopamine,dop-3
PDEL,DA05,1,dopamine,dop-1
PDEL,DA05,1,dopamine,dop-3
PDEL,DA06,1,dopamine,dop-1
PDEL,DA06,1,dopamine,dop-3
PDEL,DA07,1,dopamine,dop-1
PDEL,DA07,1,dopamine,dop-3
PDEL,DA08,1,dopamine,dop-1
PDEL,DA08,1,dopamine,dop-3
PDEL,DA09,1,dopamine,dop-1
PDEL,DA09,1,dopamine,dop-3
PDEL,DB01,1,dopamine,dop-1
PDEL,DB01,1,dopamine,dop-3
PDEL,DB02,1,dopamine,dop-1
PDEL,DB02,1,dopamine,dop-3
PDEL,DB03,1,dopamine,dop-1
PDEL,DB03,1,dopamine,dop-3
PDEL,DB04,1,dopamine,dop-1
PDEL,DB04,1,dopamine,dop-3
PDEL,DB05,1,dopamine,dop-1
PDEL,DB05,1,dopamine,dop-3
PDEL,DB06,1,dopamine,dop-1
PDEL,DB06,1,dopamine,dop-3
PDEL,DB07,1,dopamine,dop-1
PDEL,DB07,1,dopamine,dop-3
PDEL,DD01,1,dopamine,dop-3
PDEL,DD02,1,dopamine,dop-3
PDEL,DD03,1,dopamine,dop-3
PDEL,DD04,1,dopamine,dop-3
PDEL,DD05,1,dopamine,dop-3
PDEL,DD06,1,dopamine,dop-3
PDEL,DVA,1,dopamine,dop-5
PDEL,FLPL,1,dopamine,lgc-53
PDEL,FLPR,1,dopamine,lgc-53
PDEL,HSNL,1,dopamine,lgc-53
PDEL,HSNR,1,dopamine,lgc-53
PDEL,I1L,1,dopamine,dop-4
PDEL,I1R,1,dopamine,dop-4
PDEL,I2L,1,dopamine,dop-4
PDEL,I2R,1,dopamine,dop-4
PDEL,IL2DL,1,dopamine,dop-6
PDEL,IL2DL,1,dopamine,lgc-53
PDEL,IL2DR,1,dopamine,dop-6
PDEL,IL2DR,1,dopamine,lgc-53
PDEL,IL2L,1,dopamine,dop-6
PDEL,IL2L,1,dopamine,lgc-53
PDEL,IL2R,1,dopamine,dop-6
PDEL,IL2R,1,dopamine,lgc-53
PDEL,IL2VL,1,dopamine,dop-6
PDEL,IL2VL,1,dopamine,lgc-53
PDEL,IL2VR,1,dopamine,dop-6
PDEL,IL2VR,1,dopamine,lgc-53
PDEL,M5,1,dopamine,dop-5
PDEL,MI,1,dopamine,dop-5
PDEL,NSML,1,dopamine,dop-3
PDEL,NSMR,1,dopamine,dop-3
PDEL,OLLL,1,dopamine,dop-6
PDEL,OLLR,1,dopamine,dop-6
PDEL,PDA,1,dopamine,dop-2
PDEL,PDEL,1,dopamine,dop-2
PDEL,PDER,1,dopamine,dop-2
PDEL,PHAL,1,dopamine,dop-5
PDEL,PHAL,1,dopamine,dop-6
PDEL,PHAR,1,dopamine,dop-5
PDEL,PHAR,1,dopamine,dop-6
PDEL,PHBL,1,dopamine,dop-5
PDEL,PHBR,1,dopamine,dop-5
PDEL,PHCL,1,dopamine,dop-1
PDEL,PHCR,1,dopamine,dop-1
PDEL,PLML,1,dopamine,dop-1
PDEL,PLMR,1,dopamine,dop-1
PDEL,PLNL,1,dopamine,dop-1
PDEL,PLNR,1,dopamine,dop-1
PDEL,PQR,1,dopamine,dop-4
PDEL,PVDL,1,dopamine,dop-1
PDEL,PVDL,1,dopamine,dop-3
PDEL,PVDL,1,dopamine,lgc-53
PDEL,PVDR,1,dopamine,dop-1
PDEL,PVDR,1,dopamine,dop-3
PDEL,PVDR,1,dopamine,lgc-53
PDEL,PVPR,1,dopamine,lgc-53
PDEL,PVQL,1,dopamine,dop-1
PDEL,PVQL,1,dopamine,dop-6
PDEL,PVQR,1,dopamine,dop-1
PDEL,PVQR,1,dopamine,dop-6
PDEL,PVT,1,dopamine,dop-5
PDEL,RIAL,1,dopamine,dop-2
PDEL,RIAR,1,dopamine,dop-2
PDEL,RIBL,1,dopamine,dop-1
PDEL,RIBL,1,dopamine,dop-5
PDEL,RIBL,1,dopamine,dop-6
PDEL,RIBR,1,dopamine,dop-1
PDEL,RIBR,1,dopamine,dop-5
PDEL,RIBR,1,dopamine,dop-6
PDEL,RICL,1,dopamine,dop-3
PDEL,RICR,1,dopamine,dop-3
PDEL,RID,1,dopamine,dop-2
PDEL,RIH,1,dopamine,dop-6
PDEL,RIML,1,dopamine,dop-1
PDEL,RIMR,1,dopamine,dop-1
PDEL,RIS,1,dopamine,dop-1
PDEL,SIADL,1,dopamine,dop-2
PDEL,SIADL,1,dopamine,dop-3
PDEL,SIADR,1,dopamine,dop-2
PDEL,SIADR,1,dopamine,dop-3
PDEL,SIAVL,1,dopamine,dop-2
PDEL,SIAVL,1,dopamine,dop-3
PDEL,SIAVR,1,dopamine,dop-2
PDEL,SIAVR,1,dopamine,dop-3
PDEL,SIBDL,1,dopamine,dop-2
PDEL,SIBDR,1,dopamine,dop-2
PDEL,SIBVL,1,dopamine,dop-2
PDEL,SIBVR,1,dopamine,dop-2
PDEL,URADL,1,dopamine,dop-6
PDEL,URADR,1,dopamine,dop-6
PDEL,URAVL,1,dopamine,dop-6
PDEL,URAVR,1,dopamine,dop-6
PDEL,URXL,1,dopamine,dop-6
PDEL,URXR,1,dopamine,dop-6
PDEL,URYDL,1,dopamine,lgc-53
PDEL,URYDR,1,dopamine,lgc-53
PDEL,URYVL,1,dopamine,lgc-53
PDEL,URYVR,1,dopamine,lgc-53
PDEL,VA01,1,dopamine,dop-1
PDEL,VA01,1,dopamine,dop-3
PDEL,VA01,1,dopamine,lgc-53
PDEL,VA02,1,dopamine,dop-1
PDEL,VA02,1,dopamine,dop-3
PDEL,VA02,1,dopamine,lgc-53
PDEL,VA03,1,dopamine,dop-1
PDEL,VA03,1,dopamine,dop-3
PDEL,VA03,1,dopamine,lgc-53
PDEL,VA04,1,dopamine,dop-1
PDEL,VA04,1,dopamine,dop-3
PDEL,VA04,1,dopamine,lgc-53
PDEL,VA05,1,dopamine,dop-1
PDEL,VA05,1,dopamine,dop-3
PDEL,VA05,1,dopamine,lgc-53
PDEL,VA06,1,dopamine,dop-1
PDEL,VA06,1,dopamine,dop-3
PDEL,VA06,1,dopamine,lgc-53
PDEL,VA07,1,dopamine,dop-1
PDEL,VA07,1,dopamine,dop-3
PDEL,VA07,1,dopamine,lgc-53
PDEL,VA08,1,dopamine,dop-1
PDEL,VA08,1,dopamine,dop-3
PDEL,VA08,1,dopamine,lgc-53
PDEL,VA09,1,dopamine,dop-1
PDEL,VA09,1,dopamine,dop-3
PDEL,VA09,1,dopamine,lgc-53
PDEL,VA10,1,dopamine,dop-1
PDEL,VA10,1,dopamine,dop-3
PDEL,VA10,1,dopamine,lgc-53
PDEL,VA11,1,dopamine,dop-1
PDEL,VA11,1,dopamine,dop-3
PDEL,VA11,1,dopamine,lgc-53
PDEL,VA12,1,dopamine,dop-1
PDEL,VA12,1,dopamine,dop-3
PDEL,VA12,1,dopamine,lgc-53
PDEL,VB01,1,dopamine,dop-1
PDEL,VB01,1,dopamine,dop-3
PDEL,VB02,1,dopamine,dop-1
PDEL,VB02,1,dopamine,dop-3
PDEL,VB03,1,dopamine,dop-1
PDEL,VB03,1,dopamine,dop-3
PDEL,VB04,1,dopamine,dop-1
PDEL,VB04,1,dopamine,dop-3
PDEL,VB05,1,dopamine,dop-1
PDEL,VB05,1,dopamine,dop-3
PDEL,VB06,1,dopamine,dop-1
PDEL,VB06,1,dopamine,dop-3
PDEL,VB07,1,dopamine,dop-1
PDEL,VB07,1,dopamine,dop-3
PDEL,VB08,1,dopamine,dop-1
PDEL,VB08,1,dopamine,dop-3
PDEL,VB09,1,dopamine,dop-1
PDEL,VB09,1,dopamine,dop-3
PDEL,VB10,1,dopamine,dop-1
PDEL,VB10,1,dopamine,dop-3
PDEL,VB11,1,dopamine,dop-1
PDEL,VB11,1,dopamine,dop-3
PDEL,VD01,1,dopamine,dop-3
PDEL,VD02,1,dopamine,dop-3
PDEL,VD03,1,dopamine,dop-3
PDEL,VD04,1,dopamine,dop-3
PDEL,VD05,1,dopamine,dop-3
PDEL,VD06,1,dopamine,dop-3
PDEL,VD07,1,dopamine,dop-3
PDEL,VD08,1,dopamine,dop-3
PDEL,VD09,1,dopamine,dop-3
PDEL,VD10,1,dopamine,dop-3
PDEL,VD11,1,dopamine,dop-3
PDEL,VD12,1,dopamine,dop-3
PDEL,VD13,1,dopamine,dop-3
PDER,ADAL,1,dopamine,dop-5
PDER,ADAR,1,dopamine,dop-5
PDER,ADEL,1,dopamine,dop-2
PDER,ADER,1,dopamine,dop-2
PDER,ADFL,1,dopamine,dop-6
PDER,ADFR,1,dopamine,dop-6
PDER,AIML,1,dopamine,dop-5
PDER,AIML,1,dopamine,lgc-53
PDER,AIMR,1,dopamine,dop-5
PDER,AIMR,1,dopamine,lgc-53
PDER,AIYL,1,dopamine,dop-5
PDER,AIYR,1,dopamine,dop-5
PDER,ALML,1,dopamine,dop-1
PDER,ALMR,1,dopamine,dop-1
PDER,ALNL,1,dopamine,dop-1
PDER,ALNR,1,dopamine,dop-1
PDER,AS01,1,dopamine,dop-1
PDER,AS01,1,dopamine,dop-3
PDER,AS02,1,dopamine,dop-1
PDER,AS02,1,dopamine,dop-3
PDER,AS03,1,dopamine,dop-1
PDER,AS03,1,dopamine,dop-3
PDER,AS04,1,dopamine,dop-1
PDER,AS04,1,dopamine,dop-3
PDER,AS05,1,dopamine,dop-1
PDER,AS05,1,dopamine,dop-3
PDER,AS06,1,dopamine,dop-1
PDER,AS06,1,dopamine,dop-3
PDER,AS07,1,dopamine,dop-1
PDER,AS07,1,dopamine,dop-3
PDER,AS08,1,dopamine,dop-1
PDER,AS08,1,dopamine,dop-3
PDER,AS09,1,dopamine,dop-1
PDER,AS09,1,dopamine,dop-3
PDER,AS10,1,dopamine,dop-1
PDER,AS10,1,dopamine,dop-3
PDER,AS11,1,dopamine,dop-1
PDER,AS11,1,dopamine,dop-3
PDER,ASEL,1,dopamine,dop-3
PDER,ASEL,1,dopamine,dop-5
PDER,ASER,1,dopamine,dop-3
PDER,ASER,1,dopamine,dop-5
PDER,ASGL,1,dopamine,dop-4
PDER,ASGR,1,dopamine,dop-4
PDER,ASIL,1,dopamine,dop-6
PDER,ASIR,1,dopamine,dop-6
PDER,ASKL,1,dopamine,dop-3
PDER,ASKR,1,dopamine,dop-3
PDER,AUAL,1,dopamine,dop-1
PDER,AUAR,1,dopamine,dop-1
PDER,AVFL,1,dopamine,dop-6
PDER,AVFL,1,dopamine,lgc-53
PDER,AVFR,1,dopamine,dop-6
PDER,AVFR,1,dopamine,lgc-53
PDER,AVL,1,dopamine,dop-4
PDER,AVM,1,dopamine,dop-1
PDER,BDUL,1,dopamine,dop-5
PDER,BDUR,1,dopamine,dop-5
PDER,CANL,1,dopamine,dop-4
PDER,CANL,1,dopamine,lgc-53
PDER,CANR,1,dopamine,dop-4
PDER,CANR,1,dopamine,lgc-53
PDER,CEPDL,1,dopamine,dop-2
PDER,CEPDR,1,dopamine,dop-2
PDER,CEPVL,1,dopamine,dop-2
PDER,CEPVR,1,dopamine,dop-2
PDER,DA01,1,dopamine,dop-1
PDER,DA01,1,dopamine,dop-3
PDER,DA02,1,dopamine,dop-1
PDER,DA02,1,dopamine,dop-3
PDER,DA03,1,dopamine,dop-1
PDER,DA03,1,dopamine,dop-3
PDER,DA04,1,dopamine,dop-1
PDER,DA04,1,dopamine,dop-3
PDER,DA05,1,dopamine,dop-1
PDER,DA05,1,dopamine,dop-3
PDER,DA06,1,dopamine,dop-1
PDER,DA06,1,dopamine,dop-3
PDER,DA07,1,dopamine,dop-1
PDER,DA07,1,dopamine,dop-3
PDER,DA08,1,dopamine,dop-1
PDER,DA08,1,dopamine,dop-3
PDER,DA09,1,dopamine,dop-1
PDER,DA09,1,dopamine,dop-3
PDER,DB01,1,dopamine,dop-1
PDER,DB01,1,dopamine,dop-3
PDER,DB02,1,dopamine,dop-1
PDER,DB02,1,dopamine,dop-3
PDER,DB03,1,dopamine,dop-1
PDER,DB03,1,dopamine,dop-3
PDER,DB04,1,dopamine,dop-1
PDER,DB04,1,dopamine,dop-3
PDER,DB05,1,dopamine,dop-1
PDER,DB05,1,dopamine,dop-3
PDER,DB06,1,dopamine,dop-1
PDER,DB06,1,dopamine,dop-3
PDER,DB07,1,dopamine,dop-1
PDER,DB07,1,dopamine,dop-3
PDER,DD01,1,dopamine,dop-3
PDER,DD02,1,dopamine,dop-3
PDER,DD03,1,dopamine,dop-3
PDER,DD04,1,dopamine,dop-3
PDER,DD05,1,dopamine,dop-3
PDER,DD06,1,dopamine,dop-3
PDER,DVA,1,dopamine,dop-5
PDER,FLPL,1,dopamine,lgc-53
PDER,FLPR,1,dopamine,lgc-53
PDER,HSNL,1,dopamine,lgc-53
PDER,HSNR,1,dopamine,lgc-53
PDER,I1L,1,dopamine,dop-4
PDER,I1R,1,dopamine,dop-4
PDER,I2L,1,dopamine,dop-4
PDER,I2R,1,dopamine,dop-4
PDER,IL2DL,1,dopamine,dop-6
PDER,IL2DL,1,dopamine,lgc-53
PDER,IL2DR,1,dopamine,dop-6
PDER,IL2DR,1,dopamine,lgc-53
PDER,IL2L,1,dopamine,dop-6
PDER,IL2L,1,dopamine,lgc-53
PDER,IL2R,1,dopamine,dop-6
PDER,IL2R,1,dopamine,lgc-53
PDER,IL2VL,1,dopamine,dop-6
PDER,IL2VL,1,dopamine,lgc-53
PDER,IL2VR,1,dopamine,dop-6
PDER,IL2VR,1,dopamine,lgc-53
PDER,M5,1,dopamine,dop-5
PDER,MI,1,dopamine,dop-5
PDER,NSML,1,dopamine,dop-3
PDER,NSMR,1,dopamine,dop-3
PDER,OLLL,1,dopamine,dop-6
PDER,OLLR,1,dopamine,dop-6
PDER,PDA,1,dopamine,dop-2
PDER,PDEL,1,dopamine,dop-2
PDER,PDER,1,dopamine,dop-2
PDER,PHAL,1,dopamine,dop-5
PDER,PHAL,1,dopamine,dop-6
PDER,PHAR,1,dopamine,dop-5
PDER,PHAR,1,dopamine,dop-6
PDER,PHBL,1,dopamine,dop-5
PDER,PHBR,1,dopamine,dop-5
PDER,PHCL,1,dopamine,dop-1
PDER,PHCR,1,dopamine,dop-1
PDER,PLML,1,dopamine,dop-1
PDER,PLMR,1,dopamine,dop-1
PDER,PLNL,1,dopamine,dop-1
PDER,PLNR,1,dopamine,dop-1
PDER,PQR,1,dopamine,dop-4
PDER,PVDL,1,dopamine,dop-1
PDER,PVDL,1,dopamine,dop-3
PDER,PVDL,1,dopamine,lgc-53
PDER,PVDR,1,dopamine,dop-1
PDER,PVDR,1,dopamine,dop-3
PDER,PVDR,1,dopamine,lgc-53
PDER,PVPR,1,dopamine,lgc-53
PDER,PVQL,1,dopamine,dop-1
PDER,PVQL,1,dopamine,dop-6
PDER,PVQR,1,dopamine,dop-1
PDER,PVQR,1,dopamine,dop-6
PDER,PVT,1,dopamine,dop-5
PDER,RIAL,1,dopamine,dop-2
PDER,RIAR,1,dopamine,dop-2
PDER,RIBL,1,dopamine,dop-1
PDER,RIBL,1,dopamine,dop-5
PDER,RIBL,1,dopamine,dop-6
PDER,RIBR,1,dopamine,dop-1
PDER,RIBR,1,dopamine,dop-5
PDER,RIBR,1,dopamine,dop-6
PDER,RICL,1,dopamine,dop-3
PDER,RICR,1,dopamine,dop-3
PDER,RID,1,dopamine,dop-2
PDER,RIH,1,dopamine,dop-6
PDER,RIML,1,dopamine,dop-1
PDER,RIMR,1,dopamine,dop-1
PDER,RIS,1,dopamine,dop-1
PDER,SIADL,1,dopamine,dop-2
PDER,SIADL,1,dopamine,dop-3
PDER,SIADR,1,dopamine,dop-2
PDER,SIADR,1,dopamine,dop-3
PDER,SIAVL,1,dopamine,dop-2
PDER,SIAVL,1,dopamine,dop-3
PDER,SIAVR,1,dopamine,dop-2
PDER,SIAVR,1,dopamine,dop-3
PDER,SIBDL,1,dopamine,dop-2
PDER,SIBDR,1,dopamine,dop-2
PDER,SIBVL,1,dopamine,dop-2
PDER,SIBVR,1,dopamine,dop-2
PDER,URADL,1,dopamine,dop-6
PDER,URADR,1,dopamine,dop-6
PDER,URAVL,1,dopamine,dop-6
PDER,URAVR,1,dopamine,dop-6
PDER,URXL,1,dopamine,dop-6
PDER,URXR,1,dopamine,dop-6
PDER,URYDL,1,dopamine,lgc-53
PDER,URYDR,1,dopamine,lgc-53
PDER,URYVL,1,dopamine,lgc-53
PDER,URYVR,1,dopamine,lgc-53
PDER,VA01,1,dopamine,dop-1
PDER,VA01,1,dopamine,dop-3
PDER,VA01,1,dopamine,lgc-53
PDER,VA02,1,dopamine,dop-1
PDER,VA02,1,dopamine,dop-3
PDER,VA02,1,dopamine,lgc-53
PDER,VA03,1,dopamine,dop-1
PDER,VA03,1,dopamine,dop-3
PDER,VA03,1,dopamine,lgc-53
PDER,VA04,1,dopamine,dop-1
PDER,VA04,1,dopamine,dop-3
PDER,VA04,1,dopamine,lgc-53
PDER,VA05,1,dopamine,dop-1
PDER,VA05,1,dopamine,dop-3
PDER,VA05,1,dopamine,lgc-53
PDER,VA06,1,dopamine,dop-1
PDER,VA06,1,dopamine,dop-3
PDER,VA06,1,dopamine,lgc-53
PDER,VA07,1,dopamine,dop-1
PDER,VA07,1,dopamine,dop-3
PDER,VA07,1,dopamine,lgc-53
PDER,VA08,1,dopamine,dop-1
PDER,VA08,1,dopamine,dop-3
PDER,VA08,1,dopamine,lgc-53
PDER,VA09,1,dopamine,dop-1
PDER,VA09,1,dopamine,dop-3
PDER,VA09,1,dopamine,lgc-53
PDER,VA10,1,dopamine,dop-1
PDER,VA10,1,dopamine,dop-3
PDER,VA10,1,dopamine,lgc-53
PDER,VA11,1,dopamine,dop-1
PDER,VA11,1,dopamine,dop-3
PDER,VA11,1,dopamine,lgc-53
PDER,VA12,1,dopamine,dop-1
PDER,VA12,1,dopamine,dop-3
PDER,VA12,1,dopamine,lgc-53
PDER,VB01,1,dopamine,dop-1
PDER,VB01,1,dopamine,dop-3
PDER,VB02,1,dopamine,dop-1
PDER,VB02,1,dopamine,dop-3
PDER,VB03,1,dopamine,dop-1
PDER,VB03,1,dopamine,dop-3
PDER,VB04,1,dopamine,dop-1
PDER,VB04,1,dopamine,dop-3
PDER,VB05,1,dopamine,dop-1
PDER,VB05,1,dopamine,dop-3
PDER,VB06,1,dopamine,dop-1
PDER,VB06,1,dopamine,dop-3
PDER,VB07,1,dopamine,dop-1
PDER,VB07,1,dopamine,dop-3
PDER,VB08,1,dopamine,dop-1
PDER,VB08,1,dopamine,dop-3
PDER,VB09,1,dopamine,dop-1
PDER,VB09,1,dopamine,dop-3
PDER,VB10,1,dopamine,dop-1
PDER,VB10,1,dopamine,dop-3
PDER,VB11,1,dopamine,dop-1
PDER,VB11,1,dopamine,dop-3
PDER,VD01,1,dopamine,dop-3
PDER,VD02,1,dopamine,dop-3
PDER,VD03,1,dopamine,dop-3
PDER,VD04,1,dopamine,dop-3
PDER,VD05,1,dopamine,dop-3
PDER,VD06,1,dopamine,dop-3
PDER,VD07,1,dopamine,dop-3
PDER,VD08,1,dopamine,dop-3
PDER,VD09,1,dopamine,dop-3
PDER,VD10,1,dopamine,dop-3
PDER,VD11,1,dopamine,dop-3
PDER,VD12,1,dopamine,dop-3
PDER,VD13,1,dopamine,dop-3
PHBL,AIAL,1,serotonin,mod-1
PHBL,AIAR,1,serotonin,mod-1
PHBL,AIBL,1,serotonin,mod-1
PHBL,AIBL,1,serotonin,ser-4
PHBL,AIBR,1,serotonin,mod-1
PHBL,AIBR,1,serotonin,ser-4
PHBL,AIYL,1,serotonin,mod-1
PHBL,AIYR,1,serotonin,mod-1
PHBL,AIZL,1,serotonin,mod-1
PHBL,AIZR,1,serotonin,mod-1
PHBL,ASHL,1,serotonin,ser-5
PHBL,ASHR,1,serotonin,ser-5
PHBL,AVJL,1,serotonin,ser-5
PHBL,AVJR,1,serotonin,ser-5
PHBL,AWBL,1,serotonin,ser-5
PHBL,AWBR,1,serotonin,ser-5
PHBL,DD01,1,serotonin,mod-1
PHBL,DD02,1,serotonin,mod-1
PHBL,DD03,1,serotonin,mod-1
PHBL,DD04,1,serotonin,mod-1
PHBL,DD05,1,serotonin,mod-1
PHBL,DD06,1,serotonin,mod-1
PHBL,DVA,1,serotonin,ser-4
PHBL,DVC,1,serotonin,ser-1
PHBL,DVC,1,serotonin,ser-4
PHBL,I2L,1,serotonin,ser-7
PHBL,I2R,1,serotonin,ser-7
PHBL,I3,1,serotonin,ser-7
PHBL,I4,1,serotonin,ser-7
PHBL,I6,1,serotonin,ser-7
PHBL,M1,1,serotonin,ser-4
PHBL,M2L,1,serotonin,ser-7
PHBL,M2R,1,serotonin,ser-7
PHBL,M3L,1,serotonin,ser-7
PHBL,M3R,1,serotonin,ser-7
PHBL,M4,1,serotonin,ser-7
PHBL,M5,1,serotonin,ser-7
PHBL,MCL,1,serotonin,ser-7
PHBL,MCR,1,serotonin,ser-7
PHBL,NSML,1,serotonin,ser-4
PHBL,NSMR,1,serotonin,ser-4
PHBL,PVQL,1,serotonin,ser-1
PHBL,PVQR,1,serotonin,ser-1
PHBL,PVT,1,serotonin,ser-1
PHBL,PVT,1,serotonin,ser-4
PHBL,RIAL,1,serotonin,ser-1
PHBL,RIAR,1,serotonin,ser-1
PHBL,RIBL,1,serotonin,ser-4
PHBL,RIBR,1,serotonin,ser-4
PHBL,RICL,1,serotonin,mod-1
PHBL,RICL,1,serotonin,ser-1
PHBL,RICR,1,serotonin,mod-1
PHBL,RICR,1,serotonin,ser-1
PHBL,RID,1,serotonin,mod-1
PHBL,RIML,1,serotonin,mod-1
PHBL,RIML,1,serotonin,ser-4
PHBL,RIMR,1,serotonin,mod-1
PHBL,RIMR,1,serotonin,ser-4
PHBL,RIS,1,serotonin,ser-4
PHBL,RMDDL,1,serotonin,ser-1
PHBL,RMDDR,1,serotonin,ser-1
PHBL,RMDL,1,serotonin,ser-1
PHBL,RMDR,1,serotonin,ser-1
PHBL,RMDVL,1,serotonin,ser-1
PHBL,RMDVR,1,serotonin,ser-1
PHBL,RMED,1,serotonin,mod-1
PHBL,RMEL,1,serotonin,mod-1
PHBL,RMER,1,serotonin,mod-1
PHBL,RMEV,1,serotonin,mod-1
PHBL,RMFL,1,serotonin,ser-1
PHBL,RMFR,1,serotonin,ser-1
PHBL,RMHL,1,serotonin,ser-1
PHBL,RMHR,1,serotonin,ser-1
PHBL,URYDL,1,serotonin,ser-1
PHBL,URYDR,1,serotonin,ser-1
PHBL,URYVL,1,serotonin,ser-1
PHBL,URYVR,1,serotonin,ser-1
PHBL,VD01,1,serotonin,mod-1
PHBL,VD02,1,serotonin,mod-1
PHBL,VD03,1,serotonin,mod-1
PHBL,VD04,1,serotonin,mod-1
PHBL,VD05,1,serotonin,mod-1
PHBL,VD06,1,serotonin,mod-1
PHBL,VD07,1,serotonin,mod-1
PHBL,VD08,1,serotonin,mod-1
PHBL,VD09,1,serotonin,mod-1
PHBL,VD10,1,serotonin,mod-1
PHBL,VD11,1,serotonin,mod-1
PHBL,VD12,1,serotonin,mod-1
PHBL,VD13,1,serotonin,mod-1
PHBR,AIAL,1,serotonin,mod-1
PHBR,AIAR,1,serotonin,mod-1
PHBR,AIBL,1,serotonin,mod-1
PHBR,AIBL,1,serotonin,ser-4
PHBR,AIBR,1,serotonin,mod-1
PHBR,AIBR,1,serotonin,ser-4
PHBR,AIYL,1,serotonin,mod-1
PHBR,AIYR,1,serotonin,mod-1
PHBR,AIZL,1,serotonin,mod-1
PHBR,AIZR,1,serotonin,mod-1
PHBR,ASHL,1,serotonin,ser-5
PHBR,ASHR,1,serotonin,ser-5
PHBR,AVJL,1,serotonin,ser-5
PHBR,AVJR,1,serotonin,ser-5
PHBR,AWBL,1,serotonin,ser-5
PHBR,AWBR,1,serotonin,ser-5
PHBR,DD01,1,serotonin,mod-1
PHBR,DD02,1,serotonin,mod-1
PHBR,DD03,1,serotonin,mod-1
PHBR,DD04,1,serotonin,mod-1
PHBR,DD05,1,serotonin,mod-1
